DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2024-0627-IND,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,IND,India,Southern Asia,Asia,"Dipu Dara village (Singtam municipality, Gangtok district, Sikkim state)",Heavy rains,,No,No,No,,,,,,,2024,8,22,2024,8,22,10,,90,,90,,,,,,,100,,2024-08-22,2024-08-23
2024-0628-THA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2024-000167,,THA,Thailand,South-eastern Asia,Asia,"Phetchabun, Chiang Rai, Chiang Mai, Nan, Phayao, Lampang, Phrae, Udon Thani, Rayong, Phuket, Sukhothai and Prae provinces",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2024,8,16,2024,8,26,22,19,38331,,38350,,,,,210000,210000,100,,2024-08-22,2025-02-21
2024-0635-NGA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2024-000159,,NGA,Nigeria,Sub-Saharan Africa,Africa,"Adamawa, Borno, Bauchi, Sokoto, Zamfara and Jigawa states",Heavy rains,,No,No,No,,,Km2,,,,2024,8,20,2024,9,,321,2854,1374557,,1377411,,,,,225000,225000,100,,2024-08-26,2025-02-21
2024-0643-LAO,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FF-2024-000156,,LAO,Lao People's Democratic Republic,South-eastern Asia,Asia,"Phongsali, Louang-Namtha, Oudomxai, Bokeo, Houaphan, Xaignabouli, Xiangkhouang, Vientiane, Luang Prabang, Huaphan, Borlikhamxay, Khammuane, and Salavan",,,No,No,No,,,Km2,,,,2024,7,22,2024,8,8,,,185843,,185843,,,,,2261,2261,100,,2024-08-26,2024-10-22
2024-0644-IDN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IDN,Indonesia,South-eastern Asia,Asia,Ternate regency (North Maluku province),Heavy rains,,No,No,No,,,Km2,,,,2024,8,25,2024,8,26,21,15,600,,615,,,,,,,100,,2024-08-27,2024-10-22
2024-0647-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Gujarat, Maharashtra, Tripura States",Monsoon rains,"Slide (land, mud, snow, rock)|Storm",No,No,No,,,Km2,,,,2024,8,26,2024,8,27,25,23,8007150,,8007173,,,,,,,100,,2024-08-29,2024-10-22
2024-0648-CMR,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2024-000162,,CMR,Cameroon,Sub-Saharan Africa,Africa,Logone et Chari and the Mayo-Danay Divisions (Far North Region ),Heavy rains,,No,No,No,,,Km2,,,,2024,8,1,2024,9,30,38,8,500000,,500008,,,,,,,100,,2024-08-29,2025-02-13
2024-0649-YEM,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,YEM,Yemen,Western Asia,Asia,Al-Mahwit governorate,Heavy rains,,No,No,No,,,Km2,,,,2024,8,27,2024,8,29,40,,1075,,1075,,,,,,,100,,2024-08-29,2024-10-28
2024-0650-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical cyclone 'Shanshan',JPN,Japan,Eastern Asia,Asia,"Ryukyu island; Aichi, Kagoshima, Tokushima, Saga, Miyazaki, Oita, Shizuoka, Gifu, Kumamoto, Fukuoka, Kyushu, Honshu prefectures",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,215,Kph,,,,2024,8,30,2024,9,1,9,127,6600,,6727,,,,,500000,500000,100,,2024-08-29,2025-03-18
2024-0653-AUT,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),GLIDE:FL-2024-000169,Storm 'Boris',AUT,Austria,Western Europe,Europe,"St. Pölten, Tulln, Krems distrcits (Lower Austria); Vienna; Styria, Upper Austria",,Broken Dam/Burst bank,No,No,Yes,,,Kph,,,,2024,9,15,2024,9,18,5,,2220,,2220,,,650000,650000,,,100,,2024-09-23,2024-10-22
2024-0653-CZE,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),GLIDE:FL-2024-000169,Storm 'Boris',CZE,Czechia,Eastern Europe,Europe,Slovakia and Moravia regions,,Flood,No,No,Yes,,,Kph,,,,2024,9,13,2024,9,14,13,,250000,,250000,,,750000,750000,3000000,3000000,100,,2024-09-23,2025-01-01
2024-0653-ITA,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),GLIDE:FL-2024-000169,Storm 'Boris',ITA,Italy,Southern Europe,Europe,"Ravenna, Forlì-Cesena and eastern Bologna province, Emilia Romagna and Ancona (Marche); Cotignola, Lugo, Villa San Martino and Zagonara",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2024,9,15,2024,9,19,3,,1000,,1000,,,,,,,100,,2024-09-23,2024-10-22
2024-0653-POL,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),GLIDE:FL-2024-000169,Storm 'Boris',POL,Poland,Eastern Europe,Europe,"Silesian (śląskie), Lower Silesian (dolnośląskie), Opole (opolskie), Stronie Ślonskie, Malopolske, Slaskie",Heavy rains,Broken Dam/Burst bank,No,No,Yes,,,Kph,,,Morawka river,2024,9,13,2024,9,18,9,,57000,,57000,,,,,156762,156762,100,,2024-09-23,2025-02-13
2024-0653-ROU,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),GLIDE:FL-2024-000169,Storm 'Boris',ROU,Romania,Eastern Europe,Europe,"Galati, Vaslui",,Flood,No,No,No,,,Kph,,,,2024,9,14,2024,9,15,7,,15000,,15000,,,,,,,100,,2024-09-23,2024-10-22
2024-0653-SVK,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),GLIDE:FL-2024-000169,Storm 'Boris',SVK,Slovakia,Eastern Europe,Europe,"Bratislava, Záhorie, Myjava, and Kysuce regions",,,No,No,Yes,,,Kph,,,Kysuca River,2024,9,15,2024,9,16,1,,,,,,,,,16700,16700,100,,2024-09-30,2024-10-22
2024-0654-CHN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2024-000161,Typhoon 'Yagi' (Enteng),CHN,China,Eastern Asia,Asia,"Hainan, Guangdong, Yunnan, and Guangxi provinces",,Earthquake|Flood,No,No,No,,230,Kph,,,,2024,9,6,2024,9,7,4,95,,,95,,,197000,197000,,,100,,2024-10-15,2025-05-06
2024-0654-LAO,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2024-000161,Typhoon 'Yagi' (Enteng),LAO,Lao People's Democratic Republic,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,2024,9,1,2024,9,8,5,,51440,,51440,,,,,300000,300000,100,,2024-09-23,2025-01-13
2024-0654-MMR,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2024-000161,Typhoon 'Yagi' (Enteng),MMR,Myanmar,South-eastern Asia,Asia,"Bago, Kayah, Kayin, Magway, Mandalay, Mon, Nay Pyi Taw, Rakhine, Sagaing, eastern and southern Shan, and Tanintharyi regions/states",,"Flood|Slide (land, mud, snow, rock)",No,Yes,No,,,Kph,,,,2024,9,8,2024,9,13,460,48,1000000,,1000048,,,,,222000,222000,100,,2024-09-23,2025-01-13
2024-0654-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2024-000161,Typhoon 'Yagi' (Enteng),PHL,Philippines,South-eastern Asia,Asia,"Luzon Isl., Isabela province, Visayas",,"Slide (land, mud, snow, rock)",No,No,No,,75,Kph,,,,2024,9,1,2024,9,4,33,22,3000000,,3000022,,,,,33000,33000,100,,2024-09-23,2024-10-22
2024-0654-THA,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2024-000161,Typhoon 'Yagi' (Enteng),THA,Thailand,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,2024,9,,2024,9,,45,100,,,100,,,,,904000,904000,100,,2024-09-23,2025-01-13
2024-0654-VNM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2024-000161,Typhoon 'Yagi' (Enteng),VNM,Viet Nam,South-eastern Asia,Asia,"Lao Cai, Yen Bai, Quang Ninh, Hai Phong, Cao Bang, Tuyen Quang provinces",,"Flood|Slide (land, mud, snow, rock)",No,Yes,Yes,,280,Kph,,,,2024,9,6,2024,9,7,345,1978,3600000,,3601978,,,,,2000000,2000000,100,,2024-09-23,2025-01-13
2024-0656-MAR,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,MAR,Morocco,Northern Africa,Africa,"Tata, Tiznit, Errachidia, Tinghir and Taroudant provinces",Heavy rains,,No,No,No,,,Km2,,,,2024,9,6,2024,9,9,22,,,168,168,,,,,,,100,,2024-09-23,2024-10-03
2024-0657-NGA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,NGA,Nigeria,Sub-Saharan Africa,Africa,Maiduguri (Borno state),Heavy rains,Broken Dam/Burst bank,No,No,No,,,Km2,,,,2024,9,7,2024,9,9,37,58,414000,,414058,,,,,,,100,,2024-09-23,2024-10-21
2024-0661-PRT,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),GLIDE:WF-2024-000170,,PRT,Portugal,Southern Europe,Europe,"Castelo Branco, Coimbra, Aveiro, Viseu, Porto, Braga","Warm, windy, and dry weather in",,No,Yes,Yes,,,Km2,,,,2024,9,15,2024,9,20,9,170,41329,,41499,,,,,520000,520000,100,,2024-09-23,2025-03-03
2024-0665-MEX,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,MEX,Mexico,Latin America and the Caribbean,Americas,"Jilotzingo, Naucalpan (Mexico state)",Heavy rains,,No,No,No,,,,,,,2024,9,14,2024,9,16,15,,,132,132,,,,,,,100,,2024-09-23,2024-10-28
2024-0666-CHN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Bebinca',CHN,China,Eastern Asia,Asia,Shangai,,,No,No,No,,151,Kph,,,,2024,9,16,2024,9,16,2,,,,,,,,,,,100,,2024-09-23,2024-10-21
2024-0666-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon 'Bebinca',PHL,Philippines,South-eastern Asia,Asia,,,Flood,No,No,No,,,Kph,,,,2024,9,16,2024,9,16,12,11,203000,,203011,,,,,,,100,,2024-09-30,2024-10-21
